4.890424668788909690e-01,1.861902222037315480e-01,6.927900463342666348e-02,3.225464429706335207e-02,2.192056793719530244e-02,1.945614507421851089e-02,1.881038919091224809e-02,1.837470233440399031e-02,1.802972704172134399e-02,1.779978051781654427e-02,1.767538059502839903e-02,1.759532541036605904e-02,1.753273960202932427e-02,1.750566139817237923e-02,1.749764522537589073e-02,1.747927917167544504e-02,1.743768388405442238e-02,1.739289965480566094e-02,1.736070998013019423e-02,1.733425334095954964e-02
5.753999948501586914e-01,1.863000020384788513e-01,4.070000015199184279e-02,1.404999997466802562e-02,8.199999993667005799e-03,5.900000035762786692e-03,5.349999945610761816e-03,4.550000024028122599e-03,4.399999999441206802e-03,4.200000013224780386e-03,4.150000005029142076e-03,3.999999992083757769e-03,3.999999992083757769e-03,3.899999975692480716e-03,3.900000022258609707e-03,3.900000022258609707e-03,3.900000022258609707e-03,3.800000052433460777e-03,3.750000044237822468e-03,3.700000036042183724e-03
6.506500005722045676e-01,2.688499972224235313e-01,5.700000002980232239e-02,1.750000007450580597e-02,9.900000132620333931e-03,6.899999920278787613e-03,6.049999920651316816e-03,5.100000044330954205e-03,4.899999871850013559e-03,4.649999924004078258e-03,4.499999945983291019e-03,4.249999905005097736e-03,4.299999913200736046e-03,4.199999920092523271e-03,4.249999928288161581e-03,4.299999936483800758e-03,4.249999928288161581e-03,4.199999920092523271e-03,4.099999950267374342e-03,3.899999975692480716e-03
9.499999940395355003e-01,8.419999957084656206e-01,5.689999967813491599e-01,2.719999983906745689e-01,1.619999967515468597e-01,1.129999998956918716e-01,9.899999983608723242e-02,8.699999935925006866e-02,8.499999940395355780e-02,8.199999965727329532e-02,8.000000007450580597e-02,7.800000011920929510e-02,7.899999991059303284e-02,7.499999999999999722e-02,7.599999979138374884e-02,7.699999958276748657e-02,7.599999979138374884e-02,7.599999979138374884e-02,7.399999983608722409e-02,7.000000029802322388e-02
