3.475249999761581554e-01,3.349749997258186229e-01,3.348650008440017811e-01,3.348650008440017811e-01,3.348650008440017811e-01,3.348650008440017811e-01,3.348650008440017811e-01,3.348650008440017811e-01,3.348650008440017811e-01,3.348650008440017811e-01,3.348650008440017811e-01,3.348650008440017811e-01,3.348650008440017811e-01,3.348650008440017811e-01,3.348650008440017811e-01,3.348650008440017811e-01,3.348650008440017811e-01,3.348650008440017811e-01,3.348650008440017811e-01,3.348650008440017811e-01
3.475249999761581554e-01,3.349749997258186229e-01,3.348650008440017811e-01,3.348650008440017811e-01,3.348650008440017811e-01,3.348650008440017811e-01,3.348650008440017811e-01,3.348650008440017811e-01,3.348650008440017811e-01,3.348650008440017811e-01,3.348650008440017811e-01,3.348650008440017811e-01,3.348650008440017811e-01,3.348650008440017811e-01,3.348650008440017811e-01,3.348650008440017811e-01,3.348650008440017811e-01,3.348650008440017811e-01,3.348650008440017811e-01,3.348650008440017811e-01
4.700449988245963828e-01,4.584049993753433472e-01,4.583650001883506908e-01,4.583749997615814142e-01,4.583749997615814142e-01,4.583749997615814142e-01,4.583749997615814142e-01,4.583749997615814142e-01,4.583749997615814142e-01,4.583749997615814142e-01,4.583749997615814142e-01,4.583749997615814142e-01,4.583749997615814142e-01,4.583749997615814142e-01,4.583749997615814142e-01,4.583749997615814142e-01,4.583749997615814142e-01,4.583749997615814142e-01,4.583749997615814142e-01,4.583749997615814142e-01
9.067000013589858742e-01,9.013999992609024181e-01,9.014999991655350264e-01,9.014999991655350264e-01,9.014999991655350264e-01,9.014999991655350264e-01,9.014999991655350264e-01,9.014999991655350264e-01,9.014999991655350264e-01,9.014999991655350264e-01,9.014999991655350264e-01,9.014999991655350264e-01,9.014999991655350264e-01,9.014999991655350264e-01,9.014999991655350264e-01,9.014999991655350264e-01,9.014999991655350264e-01,9.014999991655350264e-01,9.014999991655350264e-01,9.014999991655350264e-01
