1.000000000000000000e+00,9.499999880790710449e-01,3.364949956536292808e-01,3.191339936852455317e-01,3.156829959154128784e-01,3.151239961385726707e-01,3.150619935989379949e-01,3.150549942255020386e-01,1.703249961137771606e-01,2.203499943017959636e-02
5.000000000000000000e-01,9.499999880790710449e-01,3.364950007200240845e-01,3.191340002417564214e-01,3.156830009818076821e-01,3.151239991188049538e-01,3.150619995594024503e-01,3.150550004839897111e-01,1.703250002861022849e-01,2.203500002622604467e-02
1.000000000000000000e+00,1.000000000000000000e+00,7.989650112390518366e-01,7.912650120258331032e-01,7.882850110530853494e-01,7.879750120639801292e-01,7.879900074005127264e-01,7.880050081014633445e-01,4.258100020885467463e-01,5.474499881267547857e-02
