1.000000000000000000e+00,9.499999880790710449e-01,3.706939962506294317e-01,3.568699976801872342e-01,3.542629945278167880e-01,3.537619975209236323e-01,3.536789983510971180e-01,3.536669972538948326e-01,2.334419971704483066e-01,4.957299947738647711e-02,3.516000211238861067e-03
5.000000000000000000e-01,9.499999880790710449e-01,3.706939998269080938e-01,3.568700024485588207e-01,3.542629987001418845e-01,3.537620002031326427e-01,3.536790010333061285e-01,3.536670011281967119e-01,2.334420007467269964e-01,4.957299977540970126e-02,3.515999913215637346e-03
1.000000000000000000e+00,1.000000000000000000e+00,8.101000016927719649e-01,8.022550106048583762e-01,8.002600121498107955e-01,7.999650073051453036e-01,7.998300093412399336e-01,7.998750102519989191e-01,5.290550041198730513e-01,1.126100003719329862e-01,8.080000281333923548e-03
