1.000000000000000000e+00,9.499999880790710449e-01,1.960659980773925837e-01,8.581699915230274478e-02,9.686299920082092063e-02,9.000399954617023524e-02,9.247399896383284856e-02,9.131799928843975511e-02
5.000000000000000000e-01,9.499999880790710449e-01,1.960659998655319147e-01,8.581700012087821461e-02,9.686299987137317324e-02,9.000399984419345245e-02,9.247400015592574518e-02,9.131800003349781203e-02
1.000000000000000000e+00,1.000000000000000000e+00,7.277550035715103505e-01,4.904350012540817372e-01,5.334900012612342479e-01,5.097900003194808516e-01,5.191150000691413524e-01,5.146399980783462613e-01
