1.000000000000000000e+00,9.499999880790710449e-01,2.152579969167709439e-01,1.478489971160888705e-01,1.440089972317218914e-01,1.443239974975585871e-01,1.443859969079494543e-01,1.443819969892501942e-01,1.287899956107139629e-02,1.395999938249588030e-03
5.000000000000000000e-01,9.499999880790710449e-01,2.152580003440379974e-01,1.478489999473094896e-01,1.440089997649192932e-01,1.443239995837211631e-01,1.443859997391700734e-01,1.443819998204708133e-01,1.287899971008300837e-02,1.395999938249588030e-03
1.000000000000000000e+00,1.000000000000000000e+00,7.457900035381317405e-01,6.517749959230423329e-01,6.456849974393844560e-01,6.463899981975554931e-01,6.464849948883056863e-01,6.464799964427947465e-01,5.799000024795532282e-02,6.315000057220458707e-03
