1.000000000000000000e+00,9.499999880790710449e-01,2.264949983358383045e-01,1.748109984397888117e-01,1.681739984452724490e-01,1.686379966139793518e-01,1.687069983780384030e-01,1.687069980800151858e-01,3.308999985456466831e-03
5.000000000000000000e-01,9.499999880790710449e-01,2.264949993789195926e-01,1.748110002279281705e-01,1.681739999353885628e-01,1.686379997432231881e-01,1.687069998681545169e-01,1.687069997191429083e-01,3.308999985456466831e-03
1.000000000000000000e+00,1.000000000000000000e+00,7.532449972629546853e-01,6.950099933147430020e-01,6.855700039863585893e-01,6.863850003480911344e-01,6.864700025320052967e-01,6.864900028705597235e-01,1.352500021457672154e-02
