1.000000000000000000e+00,9.499999880790710449e-01,2.427329982817172938e-01,2.014449974894523543e-01,1.943459993600845370e-01,1.944739975035190693e-01,1.945549976825714233e-01,1.945539978146552940e-01,2.016000002622604387e-03
5.000000000000000000e-01,9.499999880790710449e-01,2.427329990267753645e-01,2.014450004696846097e-01,1.943459999561309715e-01,1.944739998877048626e-01,1.945549993216991458e-01,1.945539993047714356e-01,2.016000002622604387e-03
1.000000000000000000e+00,1.000000000000000000e+00,7.624199908971786011e-01,7.234900027513504472e-01,7.161699986457824574e-01,7.162749999761581776e-01,7.164549970626831188e-01,7.164249962568283170e-01,7.064999938011169364e-03
