1.000000000000000000e+00,9.499999880790710449e-01,4.101839947700500755e-01,3.989279958605766452e-01,3.968809971213340670e-01,3.964069956541061424e-01,3.963209965825080783e-01,3.963149973750114685e-01,2.417569983005523615e-01,4.767199903726578036e-02
5.000000000000000000e-01,9.499999880790710449e-01,4.101839980483055204e-01,3.989279994368553073e-01,3.968810006976127847e-01,3.964070001244545116e-01,3.963209989666938715e-01,3.963149985671043374e-01,2.417569988965988237e-01,4.767199993133544589e-02
1.000000000000000000e+00,1.000000000000000000e+00,8.173699939250945734e-01,8.112850034236908092e-01,8.095100027322769121e-01,8.092550009489059004e-01,8.092750030755996304e-01,8.092600065469741644e-01,4.934700047969818315e-01,9.700500130653381958e-02
