1.000000000000000000e+00,9.499999880790710449e-01,1.777349984645843484e-01,1.550299975089728874e-02,4.073099944740533884e-02,9.104999867267905833e-03,1.595299976877868203e-02,8.456999836489557942e-03,1.135599981993436897e-02,8.367999810725451279e-03,1.016599986702203771e-02,8.401999850757419647e-03,9.809999833814799994e-03,8.468999825417995730e-03,9.645999805070460537e-03,8.510999842546879482e-03,9.586999844759701989e-03,8.565999814309180338e-03,9.569999831728636525e-03,8.590999888256192762e-03,9.570999871939420145e-03
5.000000000000000000e-01,9.499999880790710449e-01,1.777349999547004622e-01,1.550300002098083454e-02,4.073100011795759146e-02,9.105000006966292372e-03,1.595300004817545511e-02,8.456999990157783656e-03,1.135600004345178535e-02,8.367999983020126334e-03,1.016599997878074590e-02,8.401999999769031724e-03,9.810000066645443648e-03,8.469000025652349134e-03,9.646000061184167168e-03,8.511000042781234620e-03,9.587000026367604316e-03,8.566000070422886969e-03,9.570000064559280178e-03,8.591000069864095090e-03,9.571000067517161647e-03
1.000000000000000000e+00,1.000000000000000000e+00,7.125399947166443093e-01,1.095699996501207363e-01,2.622699999809265381e-01,6.403500016778707060e-02,1.091400008648633901e-01,5.975000027567148320e-02,7.915500052273273524e-02,5.932999998331069808e-02,7.112499970942735839e-02,5.962000016123056301e-02,6.862000059336423319e-02,6.018500011414289197e-02,6.761500008404254525e-02,6.046000018715858709e-02,6.714499969035386817e-02,6.079500027000903778e-02,6.704499956220388857e-02,6.092500027269125151e-02,6.708000019192696117e-02
