1.000000000000000000e+00,9.499999880790710449e-01,2.045699985325336590e-01,1.168209995329380080e-01,1.188449988514184985e-01,1.172429985553026244e-01,1.177619990706443853e-01,1.175669996440410620e-01,1.128000020980835004e-03,1.128000020980835004e-03
5.000000000000000000e-01,9.499999880790710449e-01,2.045700001716613814e-01,1.168209996074438123e-01,1.188449997454881640e-01,1.172430000454187382e-01,1.177619998902082465e-01,1.175670002400875103e-01,1.128000020980835004e-03,1.128000020980835004e-03
1.000000000000000000e+00,1.000000000000000000e+00,7.337600088119506925e-01,5.858450001478194835e-01,5.932500028610229181e-01,5.891999965906142833e-01,5.905599999427795233e-01,5.901099991798400834e-01,5.724999904632568221e-03,5.724999904632568221e-03
