1.000000000000000000e+00,9.499999880790710449e-01,3.061029934883117698e-01,2.852189949154853577e-01,2.806149950623512135e-01,2.800189945101738132e-01,2.799899932742118680e-01,2.799839937686920410e-01,1.234279966354370067e-01,2.521599948406219593e-02,2.874999940395355381e-03
5.000000000000000000e-01,9.499999880790710449e-01,3.061030006408691495e-01,2.852189996838569441e-01,2.806150013208389415e-01,2.800189986824989097e-01,2.799899989366531616e-01,2.799839994311332791e-01,1.234279993176460311e-01,2.521600008010864424e-02,2.874999940395355381e-03
1.000000000000000000e+00,1.000000000000000000e+00,7.902150064706802146e-01,7.773599976301193148e-01,7.741399937868118641e-01,7.735799902677535922e-01,7.734999889135361073e-01,7.735349917411804554e-01,3.412449973821640170e-01,6.974999964237213468e-02,7.865000367164611678e-03
