1.000000000000000000e+00,1.480619968473911308e-01,5.089999972842634141e-03,1.069999971514334962e-04,8.999999699881300601e-06,2.999999924213625321e-06,1.999999949475750497e-06,1.999999949475750497e-06
5.000000000000000000e-01,1.480620002746582120e-01,5.090000007767230342e-03,1.069999977335101059e-04,8.999999990919605440e-06,2.999999924213625321e-06,1.999999949475750497e-06,1.999999949475750497e-06
1.000000000000000000e+00,6.645200061798095525e-01,3.967000000178813601e-02,7.500000286381692171e-04,2.000000094994902746e-05,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
